name,family,gf_type,incoming_velocity,outgoing_velocity,angle
run_2_2_f225,locomotion,movement,walk,walk,225
run_2_2_f270,locomotion,movement,walk,walk,270
run_2_2_parallel_135,locomotion,movement,walk,walk,135
run_2_2_parallel_135_jump,locomotion,movement,walk,walk,135
run_2_2_parallel_180,locomotion,movement,walk,walk,180
run_2_2_relax,locomotion,movement,walk,walk,
run_2_2_side,locomotion,movement,walk,walk,
run_2_2_side_045,locomotion,movement,walk,walk,045
run_2_2_side_090,locomotion,movement,walk,walk,090
run_2_2_side_090_hurry,locomotion,movement,walk,walk,090
run_2_2_side_135,locomotion,movement,walk,walk,135
run_2_2_side_180,locomotion,movement,walk,walk,180
run_2_2_tired_v1,locomotion,movement,walk,walk,
run_2_2_tired_v2,locomotion,movement,walk,walk,
run_2_3_run_000_feint_135,locomotion,movement,walk,sprint,000
run_2_3_run_045_feint_f045,locomotion,movement,walk,sprint,045
run_2_3_run_090_feint_f090,locomotion,movement,walk,sprint,090
run_2_3_run_135_feint_000,locomotion,movement,walk,sprint,135
run_2_3_run_180_feint_000,locomotion,movement,walk,sprint,180
run_2_4_000,locomotion,movement,walk,sprint,000
run_2_4_000_hurry,locomotion,movement,walk,sprint,000
run_2_4_000_hurry_bendforward,locomotion,movement,walk,sprint,000
run_2_4_000_press,locomotion,movement,walk,sprint,000
run_2_4_000_tired,locomotion,movement,walk,sprint,000
run_2_4_000_v2,locomotion,movement,walk,sprint,000
run_2_4_045,locomotion,movement,walk,sprint,045
run_2_4_045_hurry,locomotion,movement,walk,sprint,045
run_2_4_045_press,locomotion,movement,walk,sprint,045
run_2_4_090,locomotion,movement,walk,sprint,090
run_2_4_090_hurry,locomotion,movement,walk,sprint,090
run_2_4_090_press,locomotion,movement,walk,sprint,090
run_2_4_135,locomotion,movement,walk,sprint,135
run_2_4_135_hurry,locomotion,movement,walk,sprint,135
run_2_4_180,locomotion,movement,walk,sprint,180
run_2_4_180_hurry,locomotion,movement,walk,sprint,180
run_2_4_f225,locomotion,movement,walk,sprint,225
run_2_4_f270,locomotion,movement,walk,sprint,270
run_3_0,locomotion,movement,sprint,idle,
run_3_0_045,locomotion,movement,sprint,idle,045
run_3_0_045_v2,locomotion,movement,sprint,idle,045
run_3_0_090,locomotion,movement,sprint,idle,090
run_3_0_090_avoidstop,locomotion,movement,sprint,idle,090
run_3_0_090_hurry_slipdown,locomotion,movement,sprint,idle,090
run_3_0_090_relax,locomotion,movement,sprint,idle,090
run_3_0_135,locomotion,movement,sprint,idle,135
run_3_0_135_v2,locomotion,movement,sprint,idle,135
run_3_0_180,locomotion,movement,sprint,idle,180
run_3_1_000_pain,locomotion,movement,sprint,dribble,000
run_3_1_000_pain_falldown,locomotion,movement,sprint,dribble,000
run_3_1_000_pain_falldown_v2,locomotion,movement,sprint,dribble,000
run_3_1_000_pain_sign,locomotion,movement,sprint,dribble,000
run_3_1_000_safetypose,locomotion,movement,sprint,dribble,000
run_3_1_walk,locomotion,movement,sprint,dribble,
run_3_1_walk_045,locomotion,movement,sprint,dribble,045
run_3_1_walk_090,locomotion,movement,sprint,dribble,090
run_3_1_walk_135,locomotion,movement,sprint,dribble,135
run_3_1_walk_135_relax,locomotion,movement,sprint,dribble,135
run_3_1_walk_180,locomotion,movement,sprint,dribble,180
run_3_1_walk_f135_lose,locomotion,movement,sprint,dribble,135
run_3_2_back_090,locomotion,movement,sprint,walk,090
run_3_2_back_135,locomotion,movement,sprint,walk,135
run_3_2_side_045,locomotion,movement,sprint,walk,045
run_3_2_side_090,locomotion,movement,sprint,walk,090
run_3_2_side_135,locomotion,movement,sprint,walk,135
run_3_2_side_180,locomotion,movement,sprint,walk,180
run_3_2_side_270,locomotion,movement,sprint,walk,270
run_3_2_side_f180,locomotion,movement,sprint,walk,180
run_3_3,locomotion,movement,sprint,sprint,
run_3_3_000_holdmiss,locomotion,movement,sprint,sprint,000
run_3_3_045,locomotion,movement,sprint,sprint,045
run_3_3_045_hurry,locomotion,movement,sprint,sprint,045
run_3_3_090,locomotion,movement,sprint,sprint,090
run_3_3_090_hurry,locomotion,movement,sprint,sprint,090
run_3_3_090_hurry_slip,locomotion,movement,sprint,sprint,090
run_3_3_090_hurry_slipdown,locomotion,movement,sprint,sprint,090
run_3_3_090_relax,locomotion,movement,sprint,sprint,090
run_3_3_135,locomotion,movement,sprint,sprint,135
run_3_3_135_hurry,locomotion,movement,sprint,sprint,135
run_3_3_135_hurry_stagger,locomotion,movement,sprint,sprint,135
run_3_3_135_hurry_v2,locomotion,movement,sprint,sprint,135
run_3_3_135_relax,locomotion,movement,sprint,sprint,135
run_3_3_180,locomotion,movement,sprint,sprint,180
run_3_3_180_hurry,locomotion,movement,sprint,sprint,180
run_3_3_180_hurry_slip,locomotion,movement,sprint,sprint,180
run_3_3_180_hurry_slipdown,locomotion,movement,sprint,sprint,180
run_3_3_180_relax,locomotion,movement,sprint,sprint,180
run_3_3_180_tired,locomotion,movement,sprint,sprint,180
run_3_3_180_v2,locomotion,movement,sprint,sprint,180
run_3_3_back,locomotion,movement,sprint,sprint,
run_3_3_back_045,locomotion,movement,sprint,sprint,045
run_3_3_back_090,locomotion,movement,sprint,sprint,090
run_3_3_back_135,locomotion,movement,sprint,sprint,135
run_3_3_back_135_v2,locomotion,movement,sprint,sprint,135
run_3_3_back_180,locomotion,movement,sprint,sprint,180
run_3_3_f225,locomotion,movement,sprint,sprint,225
run_3_3_f270,locomotion,movement,sprint,sprint,270
run_3_3_parallel_180,locomotion,movement,sprint,sprint,180
run_3_3_push_aside,locomotion,movement,sprint,sprint,
run_3_3_push_aside_v2,locomotion,movement,sprint,sprint,
run_3_3_side,locomotion,movement,sprint,sprint,
run_3_4,locomotion,movement,sprint,sprint,
run_4_0,locomotion,movement,sprint,idle,
run_4_0_045,locomotion,movement,sprint,idle,045
run_4_0_090,locomotion,movement,sprint,idle,090
run_4_0_135,locomotion,movement,sprint,idle,135
run_4_0_relax,locomotion,movement,sprint,idle,
run_4_0_v2,locomotion,movement,sprint,idle,
run_4_2,locomotion,movement,sprint,walk,
run_4_2_000_press,locomotion,movement,sprint,walk,000
run_4_2_045,locomotion,movement,sprint,walk,045
run_4_2_090,locomotion,movement,sprint,walk,090
run_4_2_090_v2,locomotion,movement,sprint,walk,090
run_4_2_135,locomotion,movement,sprint,walk,135
run_4_2_180,locomotion,movement,sprint,walk,180
run_4_2_180_v2,locomotion,movement,sprint,walk,180
run_4_2_back,locomotion,movement,sprint,walk,
run_4_2_back_180,locomotion,movement,sprint,walk,180
run_4_2_f225,locomotion,movement,sprint,walk,225
run_4_2_f270,locomotion,movement,sprint,walk,270
run_4_2_parallel_090,locomotion,movement,sprint,walk,090
run_4_2_parallel_135,locomotion,movement,sprint,walk,135
run_4_2_parallel_180,locomotion,movement,sprint,walk,180
run_4_2_parallel_f225,locomotion,movement,sprint,walk,225
run_4_2_parallel_f270,locomotion,movement,sprint,walk,270
run_4_2_quick,locomotion,movement,sprint,walk,
run_4_2_side_090,locomotion,movement,sprint,walk,090
run_4_2_side_135,locomotion,movement,sprint,walk,135
run_4_2_side_f225,locomotion,movement,sprint,walk,225
run_4_2_tired,locomotion,movement,sprint,walk,
run_4_2_tired_v2,locomotion,movement,sprint,walk,
run_4_3_back,locomotion,movement,sprint,sprint,
run_4_4,locomotion,movement,sprint,sprint,
run_4_4_045,locomotion,movement,sprint,sprint,045
run_4_4_090,locomotion,movement,sprint,sprint,090
run_4_4_090_v2,locomotion,movement,sprint,sprint,090
run_4_4_135,locomotion,movement,sprint,sprint,135
run_4_4_135_v2,locomotion,movement,sprint,sprint,135
run_4_4_180,locomotion,movement,sprint,sprint,180
run_4_4_180_v2,locomotion,movement,sprint,sprint,180
run_4_4_relax,locomotion,movement,sprint,sprint,
run_4_4_v2,locomotion,movement,sprint,sprint,
run_5_5,locomotion,movement,,,
run_adjust_2_2,locomotion,movement,walk,walk,
run_adjust_3_3,locomotion,movement,sprint,sprint,
runslant_1_1_relax,locomotion,movement,dribble,dribble,
runslant_1_1_timingstep,locomotion,movement,dribble,dribble,
runslant_2_0,locomotion,movement,walk,idle,
runslant_2_2,locomotion,movement,walk,walk,
runslant_2_2_relax,locomotion,movement,walk,walk,
runslant_3_3,locomotion,movement,sprint,sprint,
side_0_2,other,unknown,idle,walk,
side_1_1,other,unknown,dribble,dribble,
side_1_1_180,other,unknown,dribble,dribble,180
side_1_1_back_090,other,unknown,dribble,dribble,090
side_1_1_relax,other,unknown,dribble,dribble,
side_1_1_timingstep,other,unknown,dribble,dribble,
side_1_1_walk,other,unknown,dribble,dribble,
side_2_2,other,unknown,walk,walk,
side_2_2_045_run,other,unknown,walk,walk,045
side_2_2_back,other,unknown,walk,walk,
side_2_2_back_045,other,unknown,walk,walk,045
side_2_2_back_090,other,unknown,walk,walk,090
side_2_2_back_135,other,unknown,walk,walk,135
side_2_2_back_180,other,unknown,walk,walk,180
side_2_2_back_180_quick,other,unknown,walk,walk,180
side_2_2_back_180_relax,other,unknown,walk,walk,180
side_2_2_highjump_timingstep,other,unknown,walk,walk,
side_2_2_parallel_135,other,unknown,walk,walk,135
side_2_2_parallel_135_v2,other,unknown,walk,walk,135
side_2_2_parallel_f045,other,unknown,walk,walk,045
side_2_2_parallel_f045_v2,other,unknown,walk,walk,045
side_2_2_relax,other,unknown,walk,walk,
side_2_2_rot180,other,unknown,walk,walk,
side_2_2_run,other,unknown,walk,walk,
side_2_2_run_f090,other,unknown,walk,walk,090
side_2_2_run_f135,other,unknown,walk,walk,135
side_2_2_run_f180,other,unknown,walk,walk,180
side_2_2_run_f180_relax,other,unknown,walk,walk,180
side_2_2_run_f180_v2,other,unknown,walk,walk,180
side_2_2_side_045,other,unknown,walk,walk,045
side_2_2_side_090,other,unknown,walk,walk,090
side_2_2_side_135,other,unknown,walk,walk,135
side_2_2_side_135_v2,other,unknown,walk,walk,135
side_2_2_side_f045,other,unknown,walk,walk,045
side_2_2_side_f135,other,unknown,walk,walk,135
side_2_2_side_f135_v2,other,unknown,walk,walk,135
side_2_2_side_f180,other,unknown,walk,walk,180
side_2_2_side_f180_hurry,other,unknown,walk,walk,180
side_2_2_walk,other,unknown,walk,walk,
side_2_3_back_045,other,unknown,walk,sprint,045
side_2_3_parallel_f045,other,unknown,walk,sprint,045
side_2_3_run,other,unknown,walk,sprint,
side_2_3_run_045,other,unknown,walk,sprint,045
side_2_3_run_045_backside,other,unknown,walk,sprint,045
side_2_3_run_f135,other,unknown,walk,sprint,135
side_2_3_run_f180,other,unknown,walk,sprint,180
side_2_4_parallel,other,unknown,walk,sprint,
side_2_4_run,other,unknown,walk,sprint,
side_2_4_run_045,other,unknown,walk,sprint,045
side_2_4_run_045_hurry,other,unknown,walk,sprint,045
side_2_4_run_090,other,unknown,walk,sprint,090
side_2_4_run_090_hurry,other,unknown,walk,sprint,090
side_2_4_run_135,other,unknown,walk,sprint,135
side_2_4_run_f045,other,unknown,walk,sprint,045
side_2_4_run_f045_hurry,other,unknown,walk,sprint,045
side_2_4_run_f090,other,unknown,walk,sprint,090
side_2_4_run_f135,other,unknown,walk,sprint,135
side_2_4_run_f135_hurry,other,unknown,walk,sprint,135
side_2_4_run_f180,other,unknown,walk,sprint,180
side_2_4_run_f180_hurry,other,unknown,walk,sprint,180
side_2_4_run_f225,other,unknown,walk,sprint,225
side_2_4_run_f270,other,unknown,walk,sprint,270
side_2_4_run_v2,other,unknown,walk,sprint,
side_3_0,other,unknown,sprint,idle,
side_3_1_walk_f135_lose,other,unknown,sprint,dribble,135
side_3_1_walkback_180,other,unknown,sprint,dribble,180
side_3_2_run_f180_lose,other,unknown,sprint,walk,180
side_3_3,other,unknown,sprint,sprint,
side_3_3_back,other,unknown,sprint,sprint,
side_3_3_parallel_f045,other,unknown,sprint,sprint,045
side_3_3_parallel_f225,other,unknown,sprint,sprint,225
side_3_3_parallel_f270,other,unknown,sprint,sprint,270
side_3_3_run,other,unknown,sprint,sprint,
side_3_3_run_f045,other,unknown,sprint,sprint,045
side_3_3_run_f090,other,unknown,sprint,sprint,090
side_3_3_run_f180_hurry,other,unknown,sprint,sprint,180
side_3_3_side_045,other,unknown,sprint,sprint,045
side_3_3_side_f270,other,unknown,sprint,sprint,270
sliding_0_0_000,tackle,interfere,idle,idle,000
sliding_0_0_f045,tackle,interfere,idle,idle,045
sliding_0_0_f045_block_f090,tackle,interfere,idle,idle,045
sliding_0_0_f067_block,tackle,interfere,idle,idle,067
sliding_0_0_f090,tackle,interfere,idle,idle,090
sliding_2_0_045_parallel_R,tackle,interfere,walk,idle,045
sliding_2_0_090_parallel_R,tackle,interfere,walk,idle,090
sliding_3_0_000,tackle,interfere,sprint,idle,000
sliding_3_0_022_parallel_jostle_L_kickout,tackle,interfere,sprint,idle,022
sliding_3_0_045_parallel,tackle,interfere,sprint,idle,045
sliding_3_0_045_parallel_jostle_L_block,tackle,interfere,sprint,idle,045
sliding_3_0_045_parallel_jostle_L_kickout,tackle,interfere,sprint,idle,045
sliding_3_0_045_parallel_jostle_R_kickout,tackle,interfere,sprint,idle,045
sliding_3_0_090_parallel,tackle,interfere,sprint,idle,090
sliding_3_0_f030_parallel,tackle,interfere,sprint,idle,030
sliding_3_0_f045,tackle,interfere,sprint,idle,045
sliding_3_0_f045_parallel,tackle,interfere,sprint,idle,045
sliding_3_0_f090_heel,tackle,interfere,sprint,idle,090
sliding_3_0_f090_parallel,tackle,interfere,sprint,idle,090
sliding_side_2_0_f180,tackle,interfere,walk,idle,180
slidingkeep_3_0_135,tackle,interfere,sprint,idle,135
stagger_air_upbody_0_0_045,other,unknown,idle,idle,045
stagger_air_upbody_0_0_090,other,unknown,idle,idle,090
stagger_air_upbody_0_0_135,other,unknown,idle,idle,135
stagger_air_upbody_0_0_135_v2,other,unknown,idle,idle,135
stagger_air_upbody_0_0_f045,other,unknown,idle,idle,045
stagger_air_upbody_0_0_f090,other,unknown,idle,idle,090
stagger_air_upbody_0_0_f135,other,unknown,idle,idle,135
stagger_air_upbody_3_0_000,other,unknown,sprint,idle,000
stagger_air_upbody_3_0_090,other,unknown,sprint,idle,090
stagger_ballhit_reaction_y03_0_0_000,other,unknown,idle,idle,000
stagger_ballhit_reaction_y03_0_0_000_v2,other,unknown,idle,idle,000
stagger_ballhit_reaction_y04_0_0_000,other,unknown,idle,idle,000
stagger_ballhit_reaction_y04_0_0_000_v2,other,unknown,idle,idle,000
stagger_ballhit_reaction_y07_2_0_090,other,unknown,walk,idle,090
stagger_ballhit_reaction_y07_3_0_000,other,unknown,sprint,idle,000
stagger_ballhit_reaction_y07_3_0_090,other,unknown,sprint,idle,090
stagger_head_0_0_000,other,unknown,idle,idle,000
stagger_lowbody_0_0_000,other,unknown,idle,idle,000
stagger_lowbody_0_0_000_hard,other,unknown,idle,idle,000
stagger_lowbody_0_0_000_hard_v2,other,unknown,idle,idle,000
stagger_lowbody_0_0_090,other,unknown,idle,idle,090
stagger_lowbody_0_0_090_v2,other,unknown,idle,idle,090
stagger_lowbody_0_0_180,other,unknown,idle,idle,180
stagger_lowbody_0_0_180_hard,other,unknown,idle,idle,180
stagger_lowbody_3_3_000,other,unknown,sprint,sprint,000
stagger_lowbody_3_3_000_hard,other,unknown,sprint,sprint,000
stagger_lowbody_3_3_000_hard_long,other,unknown,sprint,sprint,000
stagger_lowbody_3_3_000_quickly,other,unknown,sprint,sprint,000
stagger_lowbody_3_3_000_v2,other,unknown,sprint,sprint,000
stagger_lowbody_3_3_045,other,unknown,sprint,sprint,045
stagger_lowbody_3_3_045_v2,other,unknown,sprint,sprint,045
stagger_lowbody_3_3_045_v3,other,unknown,sprint,sprint,045
stagger_lowbody_3_3_090_hard,other,unknown,sprint,sprint,090
stagger_lowbody_3_3_180,other,unknown,sprint,sprint,180
stagger_lowbody_4_4_045,other,unknown,sprint,sprint,045
stagger_upbody_0_0_000,other,unknown,idle,idle,000
stagger_upbody_0_0_000_hard,other,unknown,idle,idle,000
stagger_upbody_0_0_090,other,unknown,idle,idle,090
stagger_upbody_0_0_090_hard,other,unknown,idle,idle,090
stagger_upbody_0_0_180,other,unknown,idle,idle,180
stagger_upbody_0_0_180_v2,other,unknown,idle,idle,180
stagger_upbody_0_0_180_v3,other,unknown,idle,idle,180
stagger_upbody_3_0_090,other,unknown,sprint,idle,090
stagger_upbody_3_0_180_hold_shoulder,other,unknown,sprint,idle,180
stagger_upbody_3_0_180_hold_shoulder_appeal,other,unknown,sprint,idle,180
stagger_upbody_3_2_090_weakly,other,unknown,sprint,walk,090
stagger_upbody_3_3_030,other,unknown,sprint,sprint,030
stagger_upbody_3_3_090,other,unknown,sprint,sprint,090
stagger_upbody_3_3_090_f045,other,unknown,sprint,sprint,090
stagger_upbody_3_3_090_hard,other,unknown,sprint,sprint,090
stagger_upbody_3_3_090_interrupt_lose,other,unknown,sprint,sprint,090
stagger_upbody_3_3_090_interrupt_lose_v2,other,unknown,sprint,sprint,090
stagger_upbody_3_3_090_pulled,other,unknown,sprint,sprint,090
stagger_upbody_3_3_090_quickly,other,unknown,sprint,sprint,090
stagger_upbody_3_3_090_v2,other,unknown,sprint,sprint,090
stagger_upbody_3_3_090_weakly,other,unknown,sprint,sprint,090
stagger_upbody_3_3_090_weakly_v2,other,unknown,sprint,sprint,090
stagger_upbody_3_3_090_weakly_v3,other,unknown,sprint,sprint,090
stagger_upbody_3_3_180,other,unknown,sprint,sprint,180
stagger_upbody_4_4_090_pulled,other,unknown,sprint,sprint,090
stand_045,other,unknown,,,045
stand_090,other,unknown,,,090
stand_135,other,unknown,,,135
stand_180,other,unknown,,,180
stand_a,other,unknown,,,
stand_c,other,unknown,,,
stand_d,other,unknown,,,
stand_e,other,unknown,,,
step_1_1_relax,other,unknown,dribble,dribble,
tacklefoot_far_0_0_000,tackle,interfere,idle,idle,000
tacklefoot_far_0_0_000_090_block,tackle,interfere,idle,idle,000
tacklefoot_far_0_0_f067,tackle,interfere,idle,idle,067
tacklefoot_far_0_0_f067_block,tackle,interfere,idle,idle,067
tacklefoot_far_0_0_f067_block_kneedown,tackle,interfere,idle,idle,067
tacklefoot_far_0_0_f090_block,tackle,interfere,idle,idle,090
tacklefoot_far_0_0_f090_block_f090,tackle,interfere,idle,idle,090
tacklefoot_far_3_0_000,tackle,interfere,sprint,idle,000
tacklefoot_far_3_0_000_legscissors_down,tackle,interfere,sprint,idle,000
tacklefoot_far_3_0_front_blockcut_180,tackle,interfere,sprint,idle,180
tacklefoot_jostle_rear_0_0_f045,tackle,interfere,idle,idle,045
tacklefoot_mid_0_0_000,tackle,interfere,idle,idle,000
tacklefoot_mid_0_0_000_090_block,tackle,interfere,idle,idle,000
tacklefoot_mid_0_0_000_L_dodge,tackle,interfere,idle,idle,000
tacklefoot_mid_0_0_000_R_dodge,tackle,interfere,idle,idle,000
tacklefoot_mid_0_0_f067,tackle,interfere,idle,idle,067
tacklefoot_mid_0_0_f067_block,tackle,interfere,idle,idle,067
tacklefoot_mid_3_0_000,tackle,interfere,sprint,idle,000
tacklefoot_mid_3_0_000_090,tackle,interfere,sprint,idle,000
tacklefoot_mid_3_0_f067_block,tackle,interfere,sprint,idle,067
tacklefoot_mid_3_0_f067_stagger,tackle,interfere,sprint,idle,067
tacklefoot_mid_3_1_front_blockcut_135_v2,tackle,interfere,sprint,dribble,135
tacklefoot_near_0_0_000,tackle,interfere,idle,idle,000
tacklefoot_near_0_0_000_090_block,tackle,interfere,idle,idle,000
tacklefoot_near_0_0_000_block,tackle,interfere,idle,idle,000
tacklefoot_near_0_0_000_intercept,tackle,interfere,idle,idle,000
tacklefoot_near_0_0_f067,tackle,interfere,idle,idle,067
tacklefoot_near_0_0_f067_block,tackle,interfere,idle,idle,067
tacklefoot_near_3_0_000,tackle,interfere,sprint,idle,000
tacklefoot_near_3_0_000_block,tackle,interfere,sprint,idle,000
tacklefoot_near_3_0_000_intercept,tackle,interfere,sprint,idle,000
tacklefoot_near_3_0_f067,tackle,interfere,sprint,idle,067
tacklefoot_near_3_1_front_blockcut_135,tackle,interfere,sprint,dribble,135
tacklefoot_near_3_3_000_intercept,tackle,interfere,sprint,sprint,000
tacklefoot_parallel_3_0_f135,tackle,interfere,sprint,idle,135
tacklefoot_parallel_3_2_f020,tackle,interfere,sprint,walk,020
tacklefoot_parallel_3_3_f090,tackle,interfere,sprint,sprint,090
tacklefoot_rear_0_0_f135,tackle,interfere,idle,idle,135
tacklefoot_rear_3_0_f135,tackle,interfere,sprint,idle,135
tacklefoot_side_far_2_0_000,tackle,interfere,walk,idle,000
